"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
7.395205000E-1,2.617463493E1,-4.008583450E1,-7.524368286E0,4.846237468E1
7.495595000E-1,2.627795029E1,-4.009075928E1,-7.497703552E0,4.851819462E1
7.595985000E-1,2.620810509E1,-4.020071793E1,-7.611579895E0,4.858907946E1
7.696375000E-1,2.618016815E1,-4.006882477E1,-7.214225769E0,4.840410082E1
7.796775000E-1,2.607826996E1,-3.995871353E1,-7.297653198E0,4.827039148E1
7.897165000E-1,2.629110146E1,-3.992279053E1,-7.279151917E0,4.835325503E1
7.997555000E-1,2.606032753E1,-4.006361389E1,-7.410774231E0,4.836479509E1
8.097945000E-1,2.617227173E1,-4.006483078E1,-7.244018555E0,4.840097393E1
8.198335000E-1,2.610903358E1,-4.016098785E1,-7.525115967E0,4.848931790E1
8.298725000E-1,2.621547699E1,-4.003899002E1,-7.386917114E0,4.842456505E1
8.399115000E-1,2.611355782E1,-4.013167953E1,-7.528396606E0,4.846799315E1
8.499515000E-1,2.622671890E1,-4.001029205E1,-7.442901611E0,4.841550412E1
8.599905000E-1,2.611355782E1,-4.011794662E1,-7.677192688E0,4.847996319E1
8.700295000E-1,2.615390015E1,-4.002394485E1,-7.355316162E0,4.837399436E1
8.800685000E-1,2.606938553E1,-4.002458191E1,-7.708839417E0,4.838394593E1
8.901075000E-1,2.619679070E1,-3.995072937E1,-7.589675903E0,4.837288290E1
9.001465000E-1,2.621795464E1,-4.008038330E1,-7.713783264E0,4.851103713E1
9.101855000E-1,2.624565887E1,-4.009221268E1,-7.686500549E0,4.853145802E1
9.202255000E-1,2.618768692E1,-4.002970123E1,-7.612213135E0,4.843673932E1
9.302645000E-1,2.621030998E1,-4.008774185E1,-7.576843262E0,4.849140078E1
9.403035000E-1,2.609272194E1,-4.012667084E1,-7.825370789E0,4.849965236E1
9.503425000E-1,2.623293877E1,-4.000920486E1,-7.786048889E0,4.847191050E1
9.603815000E-1,2.602409172E1,-4.006757355E1,-7.974258423E0,4.843813164E1
9.704205000E-1,2.618571281E1,-3.998079300E1,-7.603713989E0,4.839392349E1
9.804595000E-1,2.616763496E1,-4.001593399E1,-7.878128052E0,4.845704277E1
9.904995000E-1,2.613207817E1,-3.991418839E1,-7.671707153E0,4.832062742E1
1.000538500E0,2.619543266E1,-4.009919357E1,-7.958427429E0,4.855391421E1
1.010577500E0,2.628640556E1,-4.009014130E1,-7.655929565E0,4.854696493E1
1.020616500E0,2.624402809E1,-4.003166580E1,-7.702926636E0,4.848317601E1
1.030655500E0,2.623433685E1,-3.997729492E1,-7.441764832E0,4.839219362E1
1.040694500E0,2.617411613E1,-4.005437851E1,-7.811134338E0,4.848145432E1
1.050733500E0,2.628911400E1,-4.010058212E1,-7.468475342E0,4.852785103E1
1.060772500E0,2.618316841E1,-4.005265808E1,-7.610679626E0,4.845303057E1
1.070812500E0,2.632353210E1,-4.003232574E1,-7.495033264E0,4.849423647E1
1.080851500E0,2.615687561E1,-4.011153030E1,-7.759841919E0,4.851115492E1
1.090890500E0,2.614223480E1,-4.008811951E1,-7.671981812E0,4.846991924E1
1.100929500E0,2.611152077E1,-4.010442352E1,-7.807266235E0,4.848844923E1
1.110968500E0,2.635101891E1,-4.005900192E1,-7.583053589E0,4.854485075E1
1.121007500E0,2.623692894E1,-4.013782501E1,-7.793914795E0,4.858154531E1
1.131046542E0,2.628487587E1,-3.995276642E1,-7.749191284E0,4.844758208E1
1.141085542E0,2.615342712E1,-3.994498444E1,-7.733169556E0,4.836740063E1
1.151124542E0,2.629002762E1,-3.999694443E1,-7.481491089E0,4.844475023E1
1.161163542E0,2.614059258E1,-4.011169052E1,-7.524009705E0,4.846533832E1
1.171202542E0,2.627659225E1,-4.005421066E1,-7.392387390E0,4.847108915E1
1.181241542E0,2.619883347E1,-4.013152313E1,-7.764892578E0,4.855112337E1
1.191280542E0,2.617186737E1,-4.010868454E1,-7.648185730E0,4.849915424E1
1.201320542E0,2.627882004E1,-4.008866882E1,-7.734016418E0,4.855401899E1
1.211359542E0,2.631290817E1,-4.016551971E1,-7.804039001E0,4.864710819E1
1.221398542E0,2.631290817E1,-4.016551971E1,-7.804039001E0,4.864710819E1
1.231437542E0,2.615844345E1,-4.023128510E1,-7.833808899E0,4.862292696E1
1.241476542E0,2.625048447E1,-4.000722122E1,-7.642448425E0,4.845691594E1
1.251515542E0,2.605363083E1,-4.008141708E1,-7.752899170E0,4.842952736E1
1.261554542E0,2.610163498E1,-3.994313812E1,-7.463401794E0,4.829546561E1
1.271593542E0,2.617584991E1,-4.000112152E1,-7.651596069E0,4.841292972E1
1.281633542E0,2.618815231E1,-3.995534897E1,-7.477691650E0,4.835457688E1
1.291672542E0,2.614636230E1,-3.986787415E1,-7.788642883E0,4.830882537E1
1.301711542E0,2.619647217E1,-3.997116470E1,-7.776550293E0,4.841925130E1
1.311750542E0,2.608110428E1,-3.998823547E1,-7.795211792E0,4.837404576E1
1.321789542E0,2.630849838E1,-3.994416046E1,-7.730384827E0,4.845030332E1
1.331828542E0,2.617299271E1,-3.995763779E1,-7.776550293E0,4.839538304E1
1.341867542E0,2.625569534E1,-3.993218613E1,-7.679382324E0,4.840365626E1
1.351907542E0,2.614474869E1,-3.998762131E1,-7.674942017E0,4.838866062E1
1.361946542E0,2.613649750E1,-3.993093872E1,-7.630790710E0,4.833037694E1
1.371985542E0,2.626575470E1,-3.999599075E1,-7.653701782E0,4.845769595E1
1.382024542E0,2.602949905E1,-3.990664291E1,-7.603363037E0,4.824817198E1
1.392063542E0,2.609383011E1,-4.002412796E1,-7.561256409E0,4.837345747E1
1.402102542E0,2.623581696E1,-4.010329056E1,-7.939613342E0,4.857601738E1
1.412141542E0,2.607115936E1,-4.001160812E1,-8.001113892E0,4.842160632E1
1.422181542E0,2.607766342E1,-4.004153442E1,-8.135482788E0,4.847220945E1
1.432220542E0,2.617404938E1,-4.042759323E1,-7.995567322E0,4.882008042E1
1.442259542E0,2.629221344E1,-4.016429520E1,-8.071792603E0,4.867858802E1
1.452298542E0,2.629362106E1,-4.005799484E1,-7.949028015E0,4.857143714E1
1.462337542E0,2.605632782E1,-4.013394165E1,-8.013565063E0,4.851682921E1
1.472376542E0,2.621368027E1,-4.014857101E1,-7.867439270E0,4.858972513E1
1.482415542E0,2.596157074E1,-4.008695602E1,-7.844223022E0,4.839937018E1
1.492455542E0,2.606326294E1,-4.007047653E1,-7.691909790E0,4.841592962E1
1.502494542E0,2.616654587E1,-3.999234390E1,-8.019340515E0,4.846014358E1
1.512533542E0,2.602425385E1,-4.004302597E1,-7.962173462E0,4.841592634E1
1.522572542E0,2.585061264E1,-3.998569107E1,-7.860984802E0,4.825872715E1
1.532611542E0,2.608961487E1,-4.015638351E1,-7.844444275E0,4.852564731E1
1.542650542E0,2.601714706E1,-4.022882843E1,-7.968360901E0,4.856691625E1
1.552689542E0,2.608533478E1,-4.007923126E1,-8.065734863E0,4.849583021E1
1.562729542E0,2.595812988E1,-3.999626541E1,-8.037345886E0,4.835415890E1
1.572768542E0,2.597506714E1,-4.000842667E1,-7.894737244E0,4.834982103E1
1.582807542E0,2.591323090E1,-4.015904999E1,-8.114364624E0,4.847770358E1
1.592846542E0,2.588488007E1,-4.001476669E1,-8.018852234E0,4.832712034E1
1.602885542E0,2.577699471E1,-4.003282547E1,-8.048835754E0,4.828938111E1
1.612924542E0,2.596488190E1,-4.010122299E1,-7.595481873E0,4.837328315E1
1.622963542E0,2.608682251E1,-4.009831238E1,-7.783294678E0,4.846624227E1
1.633003542E0,2.608002472E1,-4.008317184E1,-7.854263306E0,4.846150850E1
1.643042542E0,2.590923119E1,-4.009576035E1,-7.810226440E0,4.837311128E1
1.653081542E0,2.607444382E1,-4.006956482E1,-7.609786987E0,4.840821731E1
